label,seed,protocol,wdr_mean_rate,gaba_mean_rate,wdr_peak_rate,wdr_isi_mean,wdr_isi_std,wdr_isi_cv,gaba_isi_mean,gaba_isi_std,gaba_isi_cv,wdr_windup_ratio,wdr_evoked_response,wdr_early_rate,wdr_late_rate,wdr_burst_count,wdr_burst_fraction,ei_ratio,wdr_active_fraction,wdr_total_spikes,gaba_total_spikes
healthy,476653257,mixed,0.0,83.43333333333334,0.0,0.0,0.0,0.0,11.863000404367165,4.487074690598897,0.3782411310503754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2503.0
healthy,699850947,constant,24.42,15.066666666666666,90.0,33.1736122971819,36.21700600565498,1.0917414022087555,60.68672985781991,50.434504139424064,0.8310631378158733,0.0,0.0,9.4,30.1,28.0,0.07698607698607698,1.6207964601769913,1.0,1221.0,452.0
healthy,1095280670,constant,0.0,29.366666666666667,0.0,0.0,0.0,0.0,33.42796709753231,20.396546284423803,0.6101641246957401,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0
healthy,1826893479,mixed,0.0,176.1,0.0,0.0,0.0,0.0,5.647591852274891,1.2525125737370335,0.22177816784555923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5283.0
healthy,734879105,constant,0.0,67.26666666666667,0.0,0.0,0.0,0.0,14.607897384305835,6.205758749376745,0.4248221757118841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0
healthy,576413119,mixed,0.0,97.33333333333333,0.0,0.0,0.0,0.0,10.191557093425605,3.5489836740555254,0.3482278165664119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
healthy,909218717,ramp,2.2,25.8,78.0,75.71486486486486,62.95321875812837,0.8314512463369861,37.307661290322585,27.210000887428833,0.729340836341488,0.0,0.0,0.0,1.2,3.0,0.08181818181818182,0.08527131782945736,0.72,110.0,774.0
healthy,432648695,burst,0.0,22.0,0.0,0.0,0.0,0.0,43.971269841269844,35.087546969769164,0.797965287253025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
healthy,1393023528,mixed,0.0,101.4,0.0,0.0,0.0,0.0,9.767629482071714,3.3341353886240586,0.3413453995919682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.0
healthy,348502644,constant,1.34,54.5,22.0,68.274,83.22087913498632,1.2189249075048527,17.89196261682243,8.465173893389993,0.47312718423806926,0.0,0.0,0.0,2.4,3.0,0.13432835820895522,0.024587155963302753,0.34,67.0,1635.0
healthy,1501440284,mixed,0.0,140.6,0.0,0.0,0.0,0.0,7.061771728748806,1.922589142269968,0.27225308550303556,0.08,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218.0
healthy,1971137037,ramp,0.0,81.4,0.0,0.0,0.0,0.0,12.162396351575456,4.817311726206784,0.3960824484710016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.0
healthy,976008694,constant,0.0,55.733333333333334,0.0,0.0,0.0,0.0,17.672046285018272,8.293078829388522,0.46927665849421735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0
healthy,2032764815,ramp,0.06,52.03333333333333,2.0,59.94999999999999,47.94999999999999,0.7998331943286071,18.786675375571523,9.893396123512657,0.5266177184483172,0.0,0.0,0.0,0.3,0.0,0.0,0.0011531069827033953,0.02,3.0,1561.0
healthy,824537088,mixed,0.0,99.26666666666667,0.0,0.0,0.0,0.0,9.958649932157396,3.018202884534946,0.3030734994297662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.0
healthy,1999217847,burst,0.1,8.966666666666667,4.0,0.0,0.0,0.0,104.24016736401674,98.42175819909578,0.9441826571075762,0.0,0.0,0.5,0.0,0.0,0.0,0.011152416356877325,0.08,5.0,269.0
healthy,748457153,burst,0.0,9.4,0.0,0.0,0.0,0.0,98.40833333333335,77.26881166390733,0.7851856549808518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0
healthy,1373050843,burst,0.48,0.16666666666666666,14.0,202.1714285714286,284.51202191163185,1.407281058070536,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.88,0.34,24.0,5.0
healthy,1671094087,constant,1.36,60.46666666666667,40.0,46.416666666666664,72.05804758819254,1.552417542294992,16.341591928251123,7.380575109406115,0.4516435817153576,0.0,0.0,0.0,0.4,3.0,0.17647058823529413,0.022491730981256893,0.4,68.0,1814.0
healthy,1782491434,ramp,11.3,10.7,74.0,45.884660194174764,48.03572879033389,1.0468799068589858,53.45154639175258,48.40774933007292,0.9056379580730352,0.04,0.002,0.0,12.0,15.0,0.08849557522123894,1.0560747663551404,1.0,565.0,321.0
healthy,1018154362,burst,0.0,43.333333333333336,0.0,0.0,0.0,0.0,22.62968503937008,13.157452631239815,0.5814244700422956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0
healthy,224735916,ramp,3.58,7.6,60.0,73.95037037037036,76.66565397792434,1.036717647172757,98.93333333333332,77.49618237583245,0.7833172073028887,0.0,0.0,0.0,12.3,3.0,0.05027932960893855,0.4710526315789474,0.88,179.0,228.0
healthy,387172263,ramp,8.64,5.333333333333333,74.0,52.5609375,56.22858096974433,1.0697788822686871,124.68320610687023,111.8245075165723,0.8968690412141287,0.0,0.0,0.0,18.2,1.0,0.006944444444444444,1.62,0.96,432.0,160.0
healthy,734993011,ramp,3.98,17.733333333333334,56.0,80.215,88.84348400417444,1.1075669638368688,50.72549800796813,42.81661659478126,0.8440846965771629,0.0,0.0,0.0,5.8,5.0,0.07537688442211055,0.2244360902255639,0.78,199.0,532.0
healthy,69404103,mixed,0.0,94.5,0.0,0.0,0.0,0.0,10.457540106951873,3.6018856730453175,0.3444295346905614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.0
healthy,987481838,burst,0.0,62.06666666666667,0.0,0.0,0.0,0.0,15.958788209606986,7.770623303367009,0.4869181294535379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.0
healthy,307602447,mixed,0.0,122.36666666666666,0.0,0.0,0.0,0.0,8.081378742103817,2.3750787424587854,0.2938952396927858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.0
healthy,1005889176,mixed,0.0,117.96666666666667,0.0,0.0,0.0,0.0,8.360017098888573,2.38100445544806,0.28480856286341855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539.0
healthy,1720871346,mixed,0.0,199.46666666666667,0.0,0.0,0.0,0.0,4.982734296271414,0.9547597542770034,0.1916136196528583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5984.0
healthy,2054061144,ramp,0.0,42.43333333333333,0.0,0.0,0.0,0.0,23.16983105390185,13.679908712596475,0.5904190099950146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0
healthy,1405723162,ramp,6.72,4.733333333333333,48.0,64.71111111111112,57.456044323647866,0.8878853003310967,117.52946428571431,82.10284669502816,0.6985724575025375,0.0,0.0,0.0,16.3,3.0,0.026785714285714284,1.4197183098591548,0.96,336.0,142.0
healthy,66685622,burst,0.0,18.066666666666666,0.0,0.0,0.0,0.0,54.908984375,47.277865019938304,0.8610223911091653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0
healthy,1722408320,mixed,0.0,143.33333333333334,0.0,0.0,0.0,0.0,6.92735362997658,1.7315386272916309,0.24995672514808295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
healthy,2081564025,burst,0.0,41.6,0.0,0.0,0.0,0.0,23.75944170771757,13.073095512895748,0.5502273863888532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0
healthy,151441329,ramp,2.12,8.733333333333333,54.0,91.9985507246377,110.11693585964417,1.1969420712858498,97.04568965517242,83.22286281553905,0.8575637219051219,0.04,0.002,0.0,7.7,0.0,0.0,0.24274809160305347,0.74,106.0,262.0
healthy,2079795474,ramp,0.0,35.166666666666664,0.0,0.0,0.0,0.0,27.780390243902442,17.769882875491476,0.6396556246862591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0
healthy,1143389659,ramp,0.0,73.63333333333334,0.0,0.0,0.0,0.0,13.28779256539697,5.872217210050993,0.4419257134810308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0
healthy,224616011,burst,0.0,64.2,0.0,0.0,0.0,0.0,15.38496835443038,7.606593492225056,0.4944172335612637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.0
healthy,2102160392,constant,0.0,53.56666666666667,0.0,0.0,0.0,0.0,18.37317691819911,8.686837811467372,0.47279998718473304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.0
healthy,1961573131,burst,0.0,49.766666666666666,0.0,0.0,0.0,0.0,19.712371838687627,10.75404916888554,0.5455482098698836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0
healthy,971036468,constant,5.0,46.2,66.0,80.90187793427229,122.60286204045532,1.5154513735770443,20.286209439528022,10.15561341632005,0.5006166108357171,0.0,0.0,0.8,13.2,16.0,0.2,0.10822510822510822,0.74,250.0,1386.0
healthy,1891044493,mixed,0.0,121.93333333333334,0.0,0.0,0.0,0.0,8.143054024255788,2.3551566123138596,0.2892227664582027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.0
healthy,1443219392,constant,0.46,59.666666666666664,12.0,68.71999999999998,90.69356610770875,1.3197550364916875,16.562727272727273,7.531234766453507,0.4547098217848871,0.0,0.0,0.1,1.2,1.0,0.13043478260869565,0.007709497206703911,0.16,23.0,1790.0
healthy,461405459,burst,0.0,64.13333333333334,0.0,0.0,0.0,0.0,15.535005279831047,6.906944042276584,0.44460519438920343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0
healthy,2066217061,mixed,0.0,179.4,0.0,0.0,0.0,0.0,5.535295216741406,1.1894295537024318,0.21488096065861534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5382.0
healthy,1085217555,ramp,0.0,74.83333333333333,0.0,0.0,0.0,0.0,13.09273137697517,5.648176076491161,0.43139784311347157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.0
healthy,1954375037,ramp,0.0,31.366666666666667,0.0,0.0,0.0,0.0,30.554006586169045,22.040118168125602,0.721349525993182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0
healthy,1892381034,mixed,0.0,139.83333333333334,0.0,0.0,0.0,0.0,7.076038415366146,1.7210991095758668,0.24322919245864627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0
healthy,1568744533,mixed,0.0,138.1,0.0,0.0,0.0,0.0,7.206880622416728,1.9191230115792381,0.26629038444314995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4143.0
healthy,931176044,burst,0.0,41.3,0.0,0.0,0.0,0.0,23.836559139784946,13.389576087260709,0.5617243667066248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0
healthy,1248141365,ramp,1.96,19.8,36.0,87.08059701492539,135.34284739114247,1.5542250745931963,45.01152482269504,32.54347542458207,0.72300317647034,0.0,0.0,0.0,8.1,2.0,0.07142857142857142,0.09898989898989899,0.62,98.0,594.0
healthy,1233147706,constant,14.6,17.533333333333335,86.0,51.493832599118946,58.78987413807088,1.141687677352584,53.39112903225807,38.845798880455135,0.7275702833889338,0.04,0.002,4.1,14.0,19.0,0.08356164383561644,0.832699619771863,0.98,730.0,526.0
healthy,1099623230,mixed,0.0,199.96666666666667,0.0,0.0,0.0,0.0,4.980113921929972,0.93144194932615,0.18703225748000218,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999.0
healthy,526493195,constant,0.0,83.8,0.0,0.0,0.0,0.0,11.769082125603866,4.2179684986655905,0.35839400674155536,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.0
healthy,1898740475,burst,0.0,20.833333333333332,0.0,0.0,0.0,0.0,46.994453781512604,34.26766983805897,0.7291854055241666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0
healthy,1027630463,mixed,0.0,116.6,0.0,0.0,0.0,0.0,8.491608996539792,2.464038108670438,0.2901732886752673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498.0
healthy,1121168260,mixed,0.0,175.2,0.0,0.0,0.0,0.0,5.6853999234596255,1.1550763195113565,0.20316535952821424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5256.0
healthy,1957660418,constant,0.0,62.53333333333333,0.0,0.0,0.0,0.0,15.66895991332611,7.307475928368164,0.46636636820758687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0
healthy,2012078680,constant,0.0,80.1,0.0,0.0,0.0,0.0,12.421618204804046,4.695990928337495,0.3780498523550922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403.0
healthy,1870970765,burst,0.0,22.966666666666665,0.0,0.0,0.0,0.0,42.06145675265554,32.134950671045495,0.7639999456038018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0
healthy,1699251340,constant,0.0,85.46666666666667,0.0,0.0,0.0,0.0,11.584648776637726,3.9578029209516767,0.34164202966025276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.0
healthy,429275728,constant,0.08,78.63333333333334,2.0,53.69999999999999,35.69999999999999,0.6648044692737429,12.575869471876342,4.362731223531432,0.3469128900620264,0.0,0.0,0.0,0.2,0.0,0.0,0.0010173802458668926,0.04,4.0,2359.0
healthy,1161339631,mixed,0.0,210.13333333333333,0.0,0.0,0.0,0.0,4.735416002550207,0.8371466791177521,0.17678418932294773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6304.0
healthy,1345103810,constant,1.32,59.36666666666667,16.0,58.36842105263158,70.50305992586729,1.2078973296586821,16.661450599657343,7.287878575958029,0.4374096080270412,0.0,0.0,0.0,1.4,4.0,0.21212121212121213,0.022234699606962383,0.18,66.0,1781.0
healthy,833352964,burst,0.0,70.63333333333334,0.0,0.0,0.0,0.0,14.134561991383435,6.302376120944593,0.44588407654843365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0
healthy,1852310483,ramp,0.0,28.566666666666666,0.0,0.0,0.0,0.0,32.398790810157195,26.023990392059588,0.8032395574436354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0
healthy,1554456527,constant,0.68,53.8,16.0,127.65217391304348,165.64763510842295,1.2976483676749753,18.211742424242424,8.631072068101728,0.4739289556727171,0.0,0.0,0.1,1.5,0.0,0.0,0.012639405204460968,0.22,34.0,1614.0
healthy,415821758,mixed,0.0,112.06666666666666,0.0,0.0,0.0,0.0,8.844477791116448,2.6204826443086042,0.2962846090179189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3362.0
healthy,1847602427,constant,12.6,42.333333333333336,110.0,42.74373927958834,66.95095763605518,1.5663336611269911,23.128790322580645,13.386483981068002,0.5787801175229979,0.0,0.0,1.7,12.9,56.0,0.3492063492063492,0.29763779527559053,0.94,630.0,1270.0
healthy,823652537,burst,0.1,63.4,10.0,0.0,0.0,0.0,15.541399572649572,7.755220241225542,0.49900397998089663,0.0,0.0,0.5,0.0,0.0,0.0,0.001577287066246057,0.1,5.0,1902.0
healthy,2003430296,constant,0.0,50.233333333333334,0.0,0.0,0.0,0.0,19.48652674339878,9.896093273269623,0.5078428497588471,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0
healthy,782430481,mixed,0.0,118.83333333333333,0.0,0.0,0.0,0.0,8.335162659123055,2.54416820905115,0.30523318057464555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.0
healthy,1089753756,mixed,0.0,206.86666666666667,0.0,0.0,0.0,0.0,4.817891839378238,0.86429545341181,0.17939287186724176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6206.0
healthy,274005583,ramp,2.02,8.033333333333333,28.0,88.68461538461538,78.06231875538579,0.8802239082487773,105.5691943127962,93.69911281838674,0.8875611245147992,0.04,0.002,0.0,5.1,0.0,0.0,0.25145228215767634,0.72,101.0,241.0
healthy,1333423181,mixed,0.0,148.03333333333333,0.0,0.0,0.0,0.0,6.703015189299479,1.6415781853322355,0.2449014568776166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441.0
healthy,908420881,constant,0.0,57.46666666666667,0.0,0.0,0.0,0.0,17.02219598583235,7.110623005222004,0.41772653840551516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0
healthy,374087663,burst,0.0,7.733333333333333,0.0,0.0,0.0,0.0,124.54950495049505,102.28917378692796,0.821273226477978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0
healthy,1638570197,constant,0.1,46.46666666666667,2.0,161.26666666666668,106.60845286478092,0.6610693646017832,21.20403225806452,11.080211014067446,0.5225520730781437,0.0,0.0,0.0,0.2,0.0,0.0,0.002152080344332855,0.04,5.0,1394.0
healthy,1140484414,burst,0.0,27.7,0.0,0.0,0.0,0.0,34.53782771535581,20.27021528599549,0.5868989634511143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0
healthy,1979391441,ramp,0.0,38.9,0.0,0.0,0.0,0.0,23.679331574318383,14.544570273585556,0.6142306098437336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0
healthy,1545501624,burst,0.0,62.2,0.0,0.0,0.0,0.0,15.927995642701527,8.393127344104826,0.5269418407927992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.0
healthy,1540158089,constant,0.4,72.43333333333334,4.0,46.61875,56.91201782960699,1.220796735854286,13.671955202986467,5.324901858088391,0.38947625113087214,0.04,0.002,0.0,0.9,1.0,0.2,0.005522319374137137,0.08,20.0,2173.0
healthy,1605482433,mixed,0.0,189.16666666666666,0.0,0.0,0.0,0.0,5.250646589902569,1.0628062640928564,0.20241435904993518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5675.0
healthy,1654664791,burst,0.0,43.86666666666667,0.0,0.0,0.0,0.0,22.57737169517885,12.469583881366688,0.5523044953912607,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0
healthy,1286490659,ramp,0.0,47.0,0.0,0.0,0.0,0.0,20.289420289855073,10.846955945661646,0.5346114275667718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.0
healthy,1051951071,ramp,0.0,58.43333333333333,0.0,0.0,0.0,0.0,16.81863029599536,8.394596276411043,0.49912484718864764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.0
healthy,830724441,constant,0.06,76.46666666666667,2.0,99.25000000000006,73.85000000000008,0.7440806045340054,12.819478798586573,4.7457108673491994,0.3701953052781244,0.04,0.002,0.0,0.0,0.0,0.0,0.0007846556233653008,0.02,3.0,2294.0
healthy,482354088,mixed,0.0,196.13333333333333,0.0,0.0,0.0,0.0,5.065374103177315,0.9935469387125179,0.19614482928107996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5884.0
healthy,1723208137,constant,1.74,25.533333333333335,82.0,89.63469387755102,133.59011259853764,1.490383988827291,38.050000000000004,23.84210686543051,0.6265993919955455,0.0,0.0,0.1,6.8,3.0,0.12643678160919541,0.0681462140992167,0.76,87.0,766.0
healthy,704509296,burst,0.0,49.5,0.0,0.0,0.0,0.0,20.1986941580756,11.705674821941916,0.5795263164209006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.0
healthy,1691313609,ramp,0.82,13.333333333333334,14.0,85.10400000000001,73.4682978161329,0.8632766710863519,64.31621621621622,54.480453789799135,0.8470718116664151,0.04,0.002,0.0,0.5,0.0,0.0,0.06149999999999999,0.32,41.0,400.0
healthy,821270186,constant,0.0,66.16666666666667,0.0,0.0,0.0,0.0,14.939948849104859,6.6404068064335,0.44447319555791964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.0
healthy,320068488,constant,0.0,71.3,0.0,0.0,0.0,0.0,13.88027501185396,5.137782925588249,0.3701499373175608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.0
healthy,1248938917,burst,0.0,27.2,0.0,0.0,0.0,0.0,37.13918575063613,29.235804347162187,0.7871956198356187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0
healthy,390166799,constant,1.78,41.1,36.0,63.616129032258065,76.62459007636156,1.2044836937108707,23.758187863674145,13.527346977536245,0.5693762106418614,0.0,0.0,0.0,6.1,1.0,0.033707865168539325,0.04330900243309002,0.54,89.0,1233.0
healthy,1544161003,constant,2.42,44.733333333333334,26.0,88.16161616161617,133.11494137620332,1.509896791503681,21.854268292682928,11.591199093097481,0.5303860526402686,0.0,0.0,0.5,3.3,6.0,0.1487603305785124,0.054098360655737705,0.44,121.0,1342.0
healthy,394173451,ramp,0.0,26.533333333333335,0.0,0.0,0.0,0.0,35.307441253263704,21.398671525615093,0.6060669016517041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0
healthy,1847817443,ramp,0.0,58.233333333333334,0.0,0.0,0.0,0.0,16.942399534071054,7.914531554954702,0.46714348454825605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.0
healthy,783743537,ramp,0.0,73.6,0.0,0.0,0.0,0.0,13.483884297520662,5.763236624558576,0.42741664771020665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.0
healthy,1012566012,burst,0.0,62.06666666666667,0.0,0.0,0.0,0.0,16.02008733624454,7.920556720942344,0.49441407869372433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.0
healthy,1525765810,constant,0.1,54.46666666666667,4.0,193.0,30.699999999999932,0.159067357512953,18.1286783042394,8.642594483154493,0.4767360498163519,0.0,0.0,0.0,0.3,0.0,0.0,0.0018359853121175031,0.06,5.0,1634.0
healthy,1056419174,ramp,0.08,47.766666666666666,2.0,153.10000000000002,136.0,0.8883082952318745,20.362437633642195,11.972045440680068,0.5879475559890837,0.0,0.0,0.0,0.1,0.0,0.0,0.001674808094905792,0.04,4.0,1433.0
healthy,2124961389,constant,0.0,71.9,0.0,0.0,0.0,0.0,13.744945933239304,4.965268330624456,0.36124320566565365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.0
healthy,147513318,mixed,0.0,202.1,0.0,0.0,0.0,0.0,4.922526106414719,0.8734540891033126,0.17744021468267754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6063.0
healthy,344297287,ramp,1.52,21.066666666666666,38.0,64.87200000000001,72.74849287785968,1.121415909450297,44.90598006644519,30.333810573460422,0.6754960147529786,0.0,0.0,0.0,6.7,3.0,0.13157894736842105,0.07215189873417721,0.52,76.0,632.0
healthy,1350608515,mixed,0.0,121.63333333333334,0.0,0.0,0.0,0.0,8.145979552362531,2.2755648438400575,0.279348214565563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.0
healthy,462647072,constant,18.22,7.133333333333334,70.0,45.25574912891986,42.48121568952226,0.9386921332029263,116.51358695652173,105.55212693345985,0.9059211864522524,0.0,0.0,5.8,16.2,2.0,0.007683863885839737,2.5542056074766353,1.0,911.0,214.0
healthy,1351592856,mixed,0.0,169.1,0.0,0.0,0.0,0.0,5.877870315288519,1.2881382242246926,0.21915050096872773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5073.0
healthy,1440852147,constant,0.0,63.63333333333333,0.0,0.0,0.0,0.0,15.522831293241087,6.753284362000415,0.4350549351741595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0
healthy,2102663594,ramp,5.2,19.7,64.0,59.39906976744186,76.94924874783118,1.2954621856722919,41.141532976827094,32.628283562004405,0.7930740835637369,0.0,0.0,0.0,5.1,16.0,0.22692307692307692,0.2639593908629442,0.9,260.0,591.0
healthy,2145807593,mixed,0.0,198.86666666666667,0.0,0.0,0.0,0.0,4.990448113207548,0.9763500922817573,0.1956437718884969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5966.0
healthy,1206166069,ramp,0.0,33.93333333333333,0.0,0.0,0.0,0.0,27.995951417004047,16.889317701875544,0.6032771471241156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0
healthy,1665616030,mixed,0.0,192.7,0.0,0.0,0.0,0.0,5.164423578508085,1.057904565605607,0.20484465488232043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5781.0
healthy,1806164434,constant,0.02,41.666666666666664,2.0,0.0,0.0,0.0,23.62950819672131,14.130649101170993,0.5980085993974127,0.0,0.0,0.0,0.1,0.0,0.0,0.00048,0.02,1.0,1250.0
healthy,780600557,mixed,0.0,142.73333333333332,0.0,0.0,0.0,0.0,6.959360301034807,1.6852060527626376,0.24214956258437423,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282.0
healthy,1565246499,mixed,0.0,175.66666666666666,0.0,0.0,0.0,0.0,5.661965648854962,1.1721359241889124,0.2070192574244878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.0
healthy,335513328,ramp,2.88,8.866666666666667,42.0,59.87961165048545,51.82528782459014,0.8654913817259199,87.87118644067799,68.07420316008476,0.7747044954951393,0.0,0.0,0.0,12.9,1.0,0.020833333333333332,0.32481203007518794,0.82,144.0,266.0
healthy,934774217,ramp,0.06,55.56666666666667,2.0,83.19999999999999,58.50000000000006,0.7031250000000008,17.64832009773977,8.36254879117792,0.4738438981650676,0.0,0.0,0.0,0.3,0.0,0.0,0.0010797840431913616,0.02,3.0,1667.0
healthy,288327171,mixed,0.0,191.6,0.0,0.0,0.0,0.0,5.1966946484784895,1.0639887080081447,0.2047433570721081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5748.0
healthy,153609031,constant,0.06,77.7,4.0,0.0,0.0,0.0,12.645545415036942,4.255871361218977,0.3365510321253743,0.0,0.0,0.2,0.1,0.0,0.0,0.0007722007722007722,0.06,3.0,2331.0
healthy,2082006841,constant,8.26,26.6,58.0,60.22547425474255,75.23168011234203,1.249167084913703,35.828515625,23.111281558940668,0.6450527228321552,0.0,0.0,1.2,3.0,17.0,0.12832929782082325,0.31052631578947365,0.88,413.0,798.0
healthy,373134984,constant,7.8,30.633333333333333,98.0,39.224411764705884,55.0742564869936,1.404081132366385,32.19235095613048,20.682817787135832,0.642476152652565,0.04,0.002,0.3,4.4,29.0,0.2923076923076923,0.2546245919477693,1.0,390.0,919.0
healthy,412825349,mixed,0.0,134.3,0.0,0.0,0.0,0.0,7.405226306576644,1.903732187469797,0.25707954202278416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.0
healthy,1291415471,ramp,3.5,9.8,60.0,77.40751879699249,81.42396113692266,1.051886979486626,81.84583333333335,68.5826214684695,0.8379488444958854,0.0,0.0,0.0,2.0,2.0,0.03428571428571429,0.3571428571428571,0.84,175.0,294.0
